subjects	S	distractor	R	rt
6	nonword	english	nonword	0.259227235448103
6	word	english	word	0.219871858189426
6	nonword	english	nonword	0.307621892837266
6	nonword	dutch	nonword	0.246057261245121
6	word	english	nonword	0.613753610354984
6	word	english	word	0.502676559013521
6	word	english	word	0.21405632788286
6	nonword	english	nonword	0.491101323285623
6	nonword	english	nonword	0.207730639928363
6	nonword	dutch	nonword	0.344639735511428
6	word	english	word	0.49474269776114
6	word	dutch	word	0.266386603324265
6	word	english	word	0.228343478154914
6	nonword	dutch	nonword	0.310321863453877
6	word	english	word	0.219381419597921
6	word	english	word	0.396980979567054
6	nonword	dutch	nonword	0.258088051640283
6	nonword	english	nonword	0.451238068244961
6	nonword	dutch	nonword	0.255905851596395
6	nonword	dutch	nonword	0.276287415300036
6	nonword	english	nonword	0.548867779226847
6	word	dutch	word	0.471248016899829
6	nonword	english	word	0.446765553082197
6	word	english	word	0.402857683117642
6	nonword	english	word	0.366873771274007
6	word	english	word	0.213629071969646
6	word	english	word	0.442293616835919
7	word	english	word	0.462571940129514
7	word	dutch	word	0.616708073483264
7	word	dutch	word	0.404149605271333
7	word	english	word	0.489416261725844
7	word	english	word	0.289972236674313
7	word	dutch	nonword	0.441546151332603
7	word	english	word	0.373464972171741
7	nonword	dutch	nonword	0.521028558116854
7	nonword	dutch	nonword	0.28536217619413
7	word	dutch	word	0.322103067867703
7	nonword	english	word	0.713062035034043
7	nonword	dutch	nonword	0.27229841385704
7	nonword	english	nonword	0.528302184558341
7	word	dutch	word	0.278235077698063
7	nonword	dutch	nonword	0.340866979291734
7	nonword	dutch	nonword	0.290164518993551
7	nonword	english	nonword	0.313775309889254
7	nonword	english	nonword	0.520248445330077
7	nonword	english	nonword	0.688589926377522
7	word	dutch	word	0.504368037973619
7	word	dutch	word	0.293103785937124
7	nonword	dutch	nonword	0.284009411669512
7	nonword	dutch	nonword	0.329871354273216
7	word	english	word	0.360177520741319
7	nonword	english	nonword	0.318484459484254
7	nonword	english	nonword	0.403844720716601
7	word	dutch	word	0.305581552780883
7	nonword	dutch	nonword	0.304276583212061
7	word	dutch	word	0.439918506093842
7	nonword	english	nonword	0.443085891487592
7	nonword	english	nonword	0.376207756782071
7	nonword	dutch	nonword	0.464732391218778
7	nonword	english	nonword	0.42757132496176
7	word	english	word	0.311129250170963
7	word	english	word	0.614651404986174
7	nonword	english	nonword	0.259999782634217
7	word	english	word	0.497658238991452
7	nonword	dutch	nonword	0.288310908436738
7	nonword	dutch	nonword	0.5755838255961
7	word	dutch	nonword	0.317469531975084
7	word	english	word	0.382927979224977
7	nonword	english	nonword	0.332795882269548
7	word	dutch	word	0.462923780929052
7	nonword	english	nonword	0.427926534695549
7	nonword	dutch	nonword	0.289752929956856
7	nonword	english	nonword	0.374583986788432
7	word	dutch	word	0.31502543252689
7	nonword	dutch	nonword	0.326705765572417
7	nonword	english	nonword	0.449002515618912
7	word	english	word	0.279878886572796
7	word	dutch	word	0.349978203440141
7	nonword	english	nonword	0.467967419537417
7	word	english	word	0.391894440144975
7	nonword	english	nonword	0.344195938465256
7	word	dutch	nonword	0.254300275930095
7	word	english	word	0.28087620756168
7	word	dutch	word	0.407233435727369
7	nonword	english	nonword	0.31022244601529
7	nonword	english	nonword	0.275388307623127
7	nonword	dutch	nonword	0.369008342006593
7	nonword	dutch	nonword	0.531184925075806
7	word	english	word	0.261963024308003
7	word	english	word	0.364812624763029
7	word	dutch	word	0.364477345978756
7	word	dutch	word	0.270130808829243
7	nonword	english	nonword	0.558802606069702
7	nonword	dutch	nonword	0.269306575915261
7	nonword	english	nonword	0.399438898813638
7	word	dutch	word	0.374784964384033
7	word	dutch	word	0.432880837670741
7	word	dutch	word	0.260508882801983
7	nonword	english	nonword	0.543659306225187
7	nonword	english	nonword	0.3380087634695
7	word	english	word	0.318155800430552
7	word	dutch	word	0.809405609863395
7	word	english	word	0.372183354618261
7	nonword	dutch	nonword	0.305893354883655
7	word	dutch	nonword	0.266747095183205
7	word	dutch	word	0.307772126265725
7	nonword	dutch	nonword	0.352342231825867
7	nonword	dutch	nonword	0.278443518132534
7	word	english	word	0.29514631438751
7	word	dutch	word	0.280962789465189
7	nonword	dutch	nonword	0.414661531748313
7	nonword	english	nonword	0.500151312400773
7	word	dutch	word	0.308921941173418
7	word	english	word	0.613498621175275
7	word	dutch	word	0.366777411760285
7	word	dutch	nonword	0.364826881332052
7	nonword	dutch	nonword	0.323817480149158
7	word	dutch	word	0.330297710291535
7	word	english	nonword	0.303155464916413
7	nonword	english	nonword	0.44380623189284
7	nonword	english	word	0.340254943174503
7	word	dutch	word	0.317270024396783
7	nonword	english	nonword	0.396063023276502
7	nonword	english	nonword	0.679472911056631
7	nonword	english	nonword	0.48517607826318
7	word	english	word	0.272196014111803
7	word	english	word	0.502802530537769
7	nonword	dutch	nonword	0.342952278647481
7	nonword	dutch	nonword	0.340318696867705
7	nonword	dutch	nonword	0.26927000065137
7	word	dutch	nonword	0.331316929297472
7	word	english	word	0.344777486437498
7	word	dutch	word	0.328144949180949
7	word	dutch	word	0.322793869714744
7	word	dutch	nonword	0.254622309990238
7	nonword	dutch	nonword	0.675923945050795
7	nonword	dutch	nonword	0.453713500644666
7	nonword	dutch	nonword	0.374819089230658
7	nonword	english	nonword	0.316754256954714
7	nonword	dutch	nonword	0.344647205945126
7	nonword	english	nonword	0.326566679987333
7	nonword	dutch	nonword	0.509745052336227
7	word	dutch	nonword	0.442077001959891
7	nonword	english	nonword	0.385002838793345
7	nonword	english	nonword	0.353176619287611
7	nonword	english	nonword	0.50358929467066
7	nonword	english	nonword	0.305068280758256
7	word	dutch	word	0.297935132523253
7	word	english	nonword	0.746779660108789
7	nonword	english	nonword	0.254846661459353
7	nonword	dutch	nonword	0.346020322782132
7	nonword	english	nonword	0.289326551587953
7	word	english	word	0.262231383258226
7	word	dutch	word	0.342426876098733
7	word	dutch	word	0.308904527415717
7	word	english	word	0.336143733919621
7	nonword	dutch	nonword	0.333937410259196
7	nonword	dutch	nonword	0.256350738002268
7	word	dutch	word	0.427192915329368
7	word	english	word	0.313934488096629
7	word	english	word	0.861733211039402
7	nonword	english	nonword	0.499789290744832
7	nonword	english	nonword	0.612772740013347
7	nonword	dutch	nonword	0.588159129669874
7	word	english	word	0.295252939942154
7	word	english	word	0.532155980773386
7	word	dutch	word	0.330213627270827
7	word	english	word	0.346625955984977
7	nonword	english	nonword	0.779405604931908
7	nonword	dutch	nonword	0.471780218491115
7	nonword	english	nonword	0.281173081315473
7	nonword	dutch	nonword	0.38447594099573
7	word	dutch	word	0.453675636855294
7	nonword	english	nonword	0.251067867057915
7	word	english	word	0.467199833670633
7	word	english	word	0.333772326039794
7	word	english	word	0.368074581070523
7	nonword	english	nonword	0.287553333011221
7	nonword	english	nonword	0.327586300107093
7	word	english	word	0.278263624435414
7	word	english	word	0.371725843870969
7	nonword	english	nonword	0.476110613603138
7	word	english	word	0.328211530022352
7	word	dutch	word	0.487296734092366
7	nonword	english	nonword	0.322998810252757
7	word	dutch	word	0.333969589328724
7	word	dutch	word	0.4795893754023
7	word	dutch	word	0.35506549126628
7	nonword	dutch	nonword	0.336030950380507
7	word	dutch	word	0.337847649007112
7	nonword	dutch	nonword	0.444682358946402
7	nonword	dutch	nonword	0.270321363673792
7	word	dutch	word	0.419784498170027
7	word	dutch	word	0.437337835329926
7	word	dutch	word	0.399825419340444
7	word	dutch	word	0.362414269632835
7	word	dutch	word	0.312196449403256
7	nonword	dutch	nonword	0.456513657682515
7	nonword	dutch	nonword	0.263184709353996
7	word	dutch	word	0.418682087714369
7	nonword	dutch	nonword	0.239992336541618
7	word	english	word	0.413044131078793
7	word	dutch	word	0.279351093513231
7	nonword	dutch	nonword	0.361773740059865
7	word	dutch	word	0.325422685368564
7	word	english	word	0.303776440393668
7	word	english	word	0.293091817965785
7	word	english	word	0.394017419775996
7	word	dutch	word	0.336483090823659
7	nonword	english	nonword	0.38251545953367
7	word	dutch	word	0.318303995622205
7	word	english	word	0.557651059728022
7	nonword	dutch	nonword	0.280408709095715
7	nonword	dutch	nonword	0.274048147365484
7	nonword	dutch	nonword	0.301217371219739
7	nonword	dutch	nonword	0.275446635411771
7	word	dutch	word	0.373638368910681
7	nonword	dutch	nonword	0.551465138300406
7	word	english	word	0.359244693953468
7	nonword	english	nonword	0.29819140397421
7	nonword	dutch	nonword	0.515141463319662
7	word	dutch	word	0.313937789876308
7	word	english	word	0.325584150722664
7	nonword	dutch	nonword	0.265335190644344
7	word	english	word	0.454645506768789
7	word	dutch	word	0.342538811024628
7	nonword	dutch	nonword	0.30056089633236
7	word	english	word	0.317667373147538
7	word	english	word	0.317160060908068
7	word	english	word	0.288361308034433
7	word	english	word	0.302191904694032
7	nonword	dutch	nonword	0.522155222540723
7	nonword	dutch	nonword	0.261914024906581
7	nonword	english	word	0.339547034831137
7	word	dutch	word	0.258181481100351
7	word	english	nonword	0.520482305125172
7	nonword	english	nonword	0.263191177818329
7	word	english	nonword	0.245474984488172
7	word	dutch	word	0.323752734525273
7	nonword	dutch	nonword	0.383227800041998
7	nonword	english	nonword	0.26378756536848
7	nonword	english	nonword	0.480443068531193
7	word	english	word	0.494065505975967
7	word	english	word	0.286666627483988
7	word	dutch	word	0.455394034437024
7	word	english	word	0.329203162405736
7	nonword	english	nonword	0.350072189474466
7	nonword	english	nonword	0.551508449019689
7	word	english	word	0.468042369827484
7	word	english	word	0.348513324850774
7	word	dutch	word	0.518770275469035
7	nonword	english	word	0.439248049662182
7	nonword	english	nonword	0.516182286667789
7	word	dutch	word	0.421946498098479
7	word	english	word	0.278567562122591
7	word	dutch	word	0.806308935432049
7	nonword	dutch	nonword	0.409258673463844
7	nonword	dutch	nonword	0.361815641936874
7	nonword	dutch	nonword	0.390374035542871
7	nonword	dutch	nonword	0.369323733057129
7	nonword	dutch	nonword	0.389580430011649
7	nonword	dutch	nonword	0.341215615561032
7	word	english	word	0.716904961449893
7	nonword	dutch	nonword	0.29361249615851
7	nonword	dutch	nonword	0.435385610616816
7	word	english	word	0.297765127517057
7	word	dutch	word	0.30909843071204
7	word	english	word	0.262499918249496
7	nonword	dutch	nonword	0.336516804089898
7	nonword	dutch	nonword	0.255689457598082
7	nonword	dutch	nonword	0.282044017948387
7	nonword	english	nonword	0.305496597917168
7	word	dutch	word	0.324608626548589
7	nonword	dutch	nonword	0.267660966839532
7	word	english	word	0.595616863525834
7	nonword	dutch	nonword	0.705732922512684
7	nonword	english	nonword	0.405473066825435
7	word	dutch	word	0.327234208536684
7	nonword	english	nonword	0.325761300399238
7	nonword	english	word	0.580370094382178
7	nonword	dutch	nonword	0.288665731733629
7	nonword	dutch	nonword	0.386240836818769
7	nonword	english	nonword	0.268287105799523
7	nonword	dutch	nonword	0.380167311675244
7	nonword	english	nonword	0.568875012772348
7	word	english	word	0.902703315781935
7	word	english	word	0.496556038096728
7	nonword	english	nonword	0.627931849649344
7	nonword	english	nonword	0.288442479621665
7	nonword	dutch	nonword	0.420320071684583
7	word	dutch	word	0.300049670630345
7	word	english	word	0.305667560008627
7	nonword	dutch	nonword	0.476364727051636
7	word	english	word	0.448843271445503
7	nonword	english	nonword	0.249012474982827
7	word	dutch	word	0.757387187237975
7	word	dutch	word	0.516328749249071
7	word	english	word	0.303050400188022
7	nonword	dutch	nonword	0.25957267024716
7	nonword	english	nonword	1.1241836432302
7	word	english	word	0.353523541881505
7	word	dutch	word	0.360391078785941
7	word	english	word	0.260667338501454
7	nonword	english	nonword	0.306855076722991
7	word	dutch	word	0.476954748575582
7	nonword	english	word	0.318843533856791
7	word	dutch	word	0.365816446709982
7	word	dutch	nonword	0.345613598560906
7	word	english	word	0.759642824580077
7	word	english	word	0.293477372802258
7	nonword	english	nonword	0.38562214102563
7	word	dutch	word	0.257458938156927
7	word	dutch	word	0.292437953040764
7	word	dutch	word	0.484561775548243
7	nonword	english	nonword	0.392004361027967
7	nonword	dutch	nonword	0.290225979754315
7	nonword	english	nonword	0.555713998984137
7	nonword	english	nonword	0.670491462890149
7	word	english	word	0.363480740616141
7	word	english	word	0.3642243628129
7	nonword	dutch	nonword	0.292465175653424
7	nonword	dutch	nonword	0.41665551324843
7	nonword	dutch	nonword	0.552656452604131
7	nonword	english	nonword	0.256482884102818
7	word	dutch	word	0.283204113639399
7	word	english	word	0.379455228092564
7	word	dutch	word	0.269956412142781
7	nonword	english	nonword	0.329780959848603
7	nonword	dutch	nonword	0.311561974132591
7	nonword	dutch	nonword	0.357131756566639
7	word	dutch	word	0.62953047752753
7	word	english	word	0.637418708802155
7	word	english	nonword	0.272484187876253
7	word	dutch	word	0.303219180596512
7	nonword	english	word	0.264660032406662
7	word	english	word	0.279947951280815
7	nonword	english	word	0.438519485117498
7	word	dutch	word	0.329897100048462
7	word	english	word	0.311417817091719
7	nonword	dutch	nonword	0.297046164035138
7	nonword	english	nonword	0.536090447857251
7	word	english	word	0.497558544806062
7	word	english	word	0.408009469651507
7	word	dutch	word	0.392971980925471
7	nonword	dutch	nonword	0.325103787130413
7	nonword	dutch	nonword	0.366552646996342
7	word	english	nonword	0.658052135536172
7	nonword	english	nonword	0.451199506972755
7	nonword	english	nonword	0.560929495814978
7	word	english	word	0.566758066874469
7	nonword	english	nonword	0.317015091664156
7	nonword	dutch	nonword	0.570444006641565
7	nonword	dutch	nonword	0.296344761534286
7	word	dutch	nonword	0.333557391833147
7	nonword	english	nonword	0.297045050404753
7	word	english	word	0.394704798260619
7	nonword	dutch	nonword	0.310669307939051
7	nonword	dutch	nonword	0.403183357532324
7	word	dutch	word	0.347938727131057
7	nonword	english	nonword	0.381282325972355
7	nonword	dutch	nonword	0.337108616976968
7	nonword	dutch	nonword	0.322127282250811
7	nonword	dutch	nonword	0.279195326304537
7	word	dutch	word	0.353725713920673
7	word	english	word	0.702184464709834
7	word	dutch	word	0.502793182145201
7	nonword	dutch	word	0.283369894911956
7	word	dutch	word	0.367549071285968
7	word	dutch	word	0.432899719835855
7	word	dutch	nonword	0.397565265715741
7	word	dutch	word	0.359927259443107
7	word	english	word	0.281465781761337
7	nonword	english	nonword	0.364770820504014
7	nonword	english	nonword	0.35238499384422
7	word	english	word	1.00804964066688
7	word	english	word	0.760542597331994
7	nonword	dutch	nonword	0.581687170648399
7	nonword	dutch	nonword	0.34297672471667
7	nonword	english	nonword	0.264585795475093
7	nonword	english	nonword	0.352296939267902
7	word	english	nonword	0.447384393773089
7	word	english	word	0.434745394420028
7	word	english	word	0.593902627893484
7	nonword	english	nonword	0.320737797733905
7	nonword	english	nonword	0.33246096956515
7	nonword	english	nonword	0.385251621748089
7	word	english	word	0.405424251001839
7	nonword	dutch	word	0.259404793318514
7	nonword	english	nonword	0.398695761699149
7	nonword	english	nonword	0.352362821030397
7	nonword	dutch	nonword	0.263407591894566
7	nonword	english	nonword	0.270289591386018
7	nonword	dutch	nonword	0.323584241375369
7	nonword	english	nonword	0.36720705058378
7	nonword	english	word	0.357074181989665
7	word	dutch	word	0.278729951418644
7	word	dutch	word	0.252141849814481
7	word	dutch	word	0.277663174786826
7	word	english	word	0.269404968810112
7	word	english	word	0.245061227443519
7	word	dutch	word	0.32115652240111
7	nonword	english	nonword	0.28080568091716
7	word	dutch	word	0.335728753564131
7	word	english	word	0.381964269966739
7	nonword	dutch	nonword	0.311340188978566
7	nonword	dutch	nonword	0.466458613624406
7	word	dutch	word	0.292068669535065
7	word	dutch	word	0.37188200217517
7	nonword	english	nonword	0.318316495280973
7	word	english	word	0.646807955308685
7	word	dutch	word	0.578396864109975
7	word	dutch	word	0.406129233329083
7	word	english	word	0.332763034357061
7	word	english	word	0.476916237753668
7	word	english	word	0.355597577934067
7	word	english	word	0.310711593178063
7	word	english	word	0.418360342024508
7	nonword	english	nonword	0.29588668454144
7	nonword	dutch	nonword	0.274530688900422
7	word	english	word	0.371919561565514
7	word	dutch	word	0.456093461083723
7	nonword	english	nonword	0.377381408078177
7	nonword	dutch	nonword	0.327225452075038
7	word	dutch	word	0.273055812650384
7	nonword	dutch	nonword	0.240606945141353
7	nonword	english	nonword	0.355524439600752
7	nonword	english	nonword	0.372134363012143
7	nonword	dutch	nonword	0.271420752114213
7	word	dutch	word	0.47940095359199
7	nonword	dutch	nonword	0.260961368665521
7	word	english	word	0.253597271888369
7	word	dutch	word	0.377993164064481
7	nonword	english	nonword	0.394816865051889
7	nonword	dutch	nonword	0.268707633759649
7	word	english	word	0.402197007157847
7	nonword	english	nonword	0.415742869976145
7	word	dutch	word	0.42628783326035
7	nonword	english	nonword	0.472770911148865
7	word	dutch	word	0.364552045484652
7	word	dutch	word	0.39563179749728
7	nonword	dutch	nonword	0.346141448379243
7	word	english	word	0.527601107552691
7	nonword	english	word	0.462795865876847
7	nonword	dutch	nonword	0.465898184987155
7	nonword	english	nonword	0.492740800323787
7	word	dutch	word	0.39472860479458
7	word	english	nonword	0.294958642961047
7	word	dutch	word	0.420265216468527
7	word	english	word	0.425868550898553
7	word	english	word	0.386390388110421
7	nonword	english	nonword	0.520654033996857
7	word	english	word	0.251687821138718
7	nonword	english	word	0.370170644757557
7	word	english	word	0.338528651703663
7	nonword	dutch	nonword	0.305493459853945
7	word	english	nonword	0.383985732832015
7	nonword	dutch	nonword	0.396698209613905
7	nonword	english	nonword	0.294743034336234
7	nonword	dutch	nonword	0.256221516121442
7	word	dutch	word	0.333175980202518
7	nonword	dutch	nonword	0.358254509689562
7	word	english	word	0.420903981067927
7	nonword	dutch	nonword	0.411840879724146
7	nonword	english	nonword	0.359877399566141
7	nonword	english	nonword	0.392292458647939
7	nonword	dutch	nonword	0.25812101836346
7	word	english	word	0.429506011001962
7	nonword	english	word	0.297151463522607
7	word	dutch	word	0.385363486175741
7	word	english	word	0.60379619702436
7	nonword	dutch	nonword	0.335669578475664
7	word	dutch	word	0.437498657672828
7	nonword	dutch	nonword	0.345792868095885
7	nonword	english	nonword	0.647470422385178
7	word	dutch	word	0.294874564348791
7	nonword	english	nonword	0.710552807570697
7	nonword	dutch	nonword	0.375557134017579
7	word	english	nonword	0.28999577970593
7	nonword	english	nonword	0.298147916185461
7	word	dutch	word	0.308560088312732
7	word	english	word	0.356350048046235
7	nonword	dutch	nonword	0.259910270228233
7	word	english	word	0.306736900205016
7	word	dutch	word	0.321812208100113
7	nonword	english	nonword	0.266280169984271
7	word	english	word	0.279648668229775
7	nonword	dutch	nonword	0.466396735213156
8	nonword	english	nonword	0.470227533697474
8	word	dutch	word	0.237458099017351
8	nonword	dutch	nonword	0.320693320657152
8	nonword	dutch	nonword	0.366964387408116
8	word	english	word	0.404074210860893
8	word	english	nonword	0.418236230556502
8	nonword	dutch	nonword	0.375143563627596
8	word	dutch	word	0.259528803714306
8	nonword	english	word	0.40068342670564
8	word	english	word	0.427319961252098
8	nonword	english	nonword	0.315140926191814
8	word	english	word	0.391822745529443
8	word	dutch	word	0.329946794363948
8	word	dutch	word	0.323173291291726
8	nonword	english	nonword	0.276826803118773
8	nonword	english	nonword	0.332953835379818
8	word	english	nonword	0.240337004908894
8	word	dutch	word	0.367550751779927
8	word	dutch	word	0.262585847478411
8	word	english	word	0.221031167643396
8	word	english	word	0.317870307908441
8	nonword	english	nonword	0.369868340487553
8	word	dutch	word	0.66646305148241
8	word	dutch	word	0.276783269759245
8	nonword	english	word	0.265767334159121
8	nonword	dutch	nonword	0.287324340931598
8	word	dutch	word	0.458203920852738
8	nonword	dutch	nonword	0.369925682753764
8	nonword	english	nonword	0.495613131496541
8	nonword	english	nonword	0.322742613354245
8	nonword	english	nonword	0.214631298245409
8	nonword	english	nonword	0.413768377490303
8	word	english	word	0.368457515880774
8	word	english	word	0.295344486182893
8	nonword	english	nonword	0.494508538415857
8	nonword	english	nonword	0.54989439815546
8	word	dutch	word	0.384986191586962
8	word	english	word	0.309673361666773
8	nonword	english	nonword	0.543973231466057
8	nonword	english	nonword	0.789728040361055
8	word	english	word	0.325311745254936
8	nonword	dutch	nonword	0.602926702922544
8	nonword	dutch	nonword	0.317511917617792
8	nonword	dutch	nonword	0.402632828541471
8	word	dutch	word	0.393404053310303
8	nonword	dutch	nonword	0.466364414980782
8	nonword	dutch	nonword	0.227177973527687
8	nonword	dutch	word	0.474709291941164
8	word	dutch	word	0.491569157080629
8	word	dutch	word	0.307953300908972
8	nonword	dutch	nonword	0.371401366111176
8	word	english	word	0.342959796105919
8	nonword	dutch	nonword	0.311869548779517
8	nonword	dutch	nonword	0.398907660254234
8	nonword	english	nonword	0.431521315807566
8	nonword	english	nonword	0.41465787431214
8	nonword	english	nonword	0.229513339229829
8	word	dutch	word	0.296099265275639
8	word	english	word	0.331430317716587
8	nonword	dutch	nonword	0.273759813770434
8	word	dutch	word	0.323755468232103
8	word	dutch	word	0.24836871307174
8	word	english	word	0.222324682882526
8	word	dutch	word	0.466270637867126
8	word	english	word	0.312643569100406
8	word	dutch	word	0.493483675317494
8	nonword	english	nonword	0.310810690918252
8	word	english	word	0.275913452088433
8	word	english	word	0.240895507564372
8	word	english	word	0.359911876031752
8	nonword	english	nonword	0.290396875902075
8	nonword	dutch	nonword	0.43319661911511
8	word	dutch	word	0.317820544555651
8	word	english	word	0.254610449863706
8	nonword	dutch	nonword	0.424844943980326
8	nonword	dutch	nonword	0.242254582095658
8	word	dutch	word	0.316273706782971
8	nonword	english	nonword	0.524591645381899
8	nonword	dutch	nonword	0.450000323889452
8	nonword	english	word	0.268935796034385
8	word	english	word	0.23803288739867
8	nonword	dutch	nonword	0.387110821700478
8	word	english	word	0.620645794298768
8	nonword	english	nonword	0.306449341048226
8	word	dutch	word	0.232241112785054
8	nonword	english	nonword	0.232326982435507
8	word	dutch	nonword	0.307850731032928
8	word	dutch	word	0.334863547980455
8	nonword	english	word	0.506948302717826
8	nonword	dutch	nonword	0.365292043858415
8	word	english	word	0.227633132699672
8	nonword	dutch	nonword	0.300343708147955
8	word	english	word	0.462166056449406
8	word	dutch	word	0.22325182627611
8	nonword	dutch	nonword	0.237783044412907
8	word	dutch	word	0.444305035394469
8	nonword	english	nonword	0.664424763807431
8	word	dutch	word	0.267759802872075
8	word	dutch	nonword	0.245836034550463
8	nonword	english	nonword	0.244471762062608
8	nonword	english	nonword	0.498543024708039
8	nonword	dutch	nonword	0.322274424285918
8	word	dutch	word	0.339441006733569
8	word	english	word	0.534180812596714
8	word	dutch	word	0.259275925738521
8	nonword	english	word	0.294494504992017
8	nonword	english	nonword	0.448701692053819
8	word	english	word	0.240951996184116
8	nonword	english	nonword	0.282610174509827
8	nonword	dutch	word	0.381778474342653
8	word	english	word	0.749668162887925
8	word	dutch	word	0.271461978838452
8	nonword	english	nonword	0.414976762322443
8	word	english	nonword	0.357332044055256
8	nonword	dutch	nonword	0.408769572706366
8	nonword	dutch	nonword	0.377320772044852
8	nonword	dutch	nonword	0.362760642675608
8	word	english	word	0.56847902287824
8	nonword	english	nonword	0.30393442297317
8	nonword	english	nonword	0.892908083274937
8	nonword	dutch	nonword	0.317210658966125
8	word	dutch	word	0.436463284192924
8	nonword	dutch	nonword	0.332237226059525
8	nonword	english	nonword	0.288747330874421
8	word	english	word	0.264633617152076
8	word	english	word	0.93795476398391
8	nonword	dutch	nonword	0.278062209730397
8	word	dutch	word	0.265127099198998
8	word	english	word	0.352107809180121
8	word	dutch	word	0.430922695207177
8	nonword	english	nonword	0.459032545941426
8	nonword	dutch	nonword	0.438560204443671
8	nonword	dutch	nonword	0.265524365106587
8	nonword	english	nonword	0.391055279759741
8	word	dutch	word	0.374802476998216
8	word	english	word	0.464174439850002
8	nonword	dutch	nonword	0.231522081400777
8	word	dutch	word	0.317317021199428
8	word	dutch	word	0.254274970626877
8	word	dutch	word	0.409848933445686
8	nonword	dutch	nonword	0.379751426792832
8	nonword	dutch	nonword	0.376890702648672
8	nonword	english	nonword	0.554087150393683
8	word	dutch	word	0.32606968868948
8	nonword	english	nonword	0.36967673354468
8	nonword	english	nonword	0.257292317623866
8	word	dutch	word	0.22479084802232
8	word	dutch	word	0.459832111483256
8	word	dutch	word	0.309994495789065
8	word	dutch	word	0.275455429597161
8	word	dutch	word	0.234080230759133
8	word	dutch	word	0.246057171090745
8	nonword	dutch	nonword	0.238209170280885
8	word	dutch	word	0.41580622024141
8	word	english	nonword	0.253493888409373
8	word	english	word	0.324646026265002
8	word	dutch	word	0.253019991721816
8	word	english	word	0.355174204967493
8	word	english	word	0.365504076105002
8	word	english	word	0.393285327700577
8	word	dutch	word	0.498502911760657
8	word	dutch	word	0.470322044976474
8	word	english	word	0.2214020596604
8	nonword	dutch	nonword	0.265013257734447
8	nonword	dutch	nonword	0.31715938845944
8	nonword	dutch	nonword	0.377494101398658
8	word	english	word	0.424308580176431
8	word	dutch	word	0.925024215033333
8	word	dutch	word	0.374458114285848
8	word	dutch	word	0.245656648776228
8	word	dutch	word	0.318105761552471
8	word	dutch	word	0.372693238059269
8	nonword	dutch	nonword	0.334494148781734
8	nonword	english	nonword	0.29656144508646
8	nonword	dutch	nonword	0.250819657527119
8	nonword	english	nonword	0.332373194971797
8	word	dutch	word	0.280423842587946
8	word	english	word	0.450917477112425
8	word	dutch	word	0.300228626481754
8	word	english	word	0.24256570099562
8	nonword	dutch	nonword	0.246147539951315
8	word	english	word	0.332045956199822
8	nonword	english	word	0.282871775010852
8	nonword	english	nonword	0.312488183562977
8	word	english	nonword	0.239397369044834
8	nonword	dutch	nonword	0.235157699517165
8	nonword	dutch	nonword	0.293260625634664
8	word	dutch	word	0.344881515029363
8	nonword	dutch	nonword	0.433201320984026
8	word	english	word	0.339706800174055
8	word	dutch	word	0.342426383091978
8	nonword	dutch	word	0.339098731466284
8	nonword	english	nonword	1.22354793147367
8	word	dutch	word	0.293950928822151
8	word	english	word	0.448640999463434
8	nonword	dutch	nonword	0.297905407323377
8	word	english	word	0.306531658216168
8	word	dutch	word	0.275084678049955
8	word	english	word	0.287425040204477
8	nonword	dutch	nonword	0.475295785429439
8	nonword	english	nonword	0.281506243429712
8	word	dutch	word	0.317340036120533
8	nonword	dutch	nonword	0.292662103832973
8	word	english	word	0.873634273209612
8	word	dutch	word	0.36442408629716
8	nonword	english	word	0.256203641033982
8	word	dutch	word	0.328158200444972
8	nonword	english	nonword	0.369277030843562
8	word	english	word	0.332085405468279
8	word	dutch	word	0.37059311601489
8	word	dutch	word	0.302397230176557
8	word	english	word	0.473839443901857
8	nonword	dutch	nonword	0.237474351698112
8	nonword	dutch	nonword	0.210818546268193
8	word	english	word	0.320242453213663
8	nonword	dutch	nonword	0.230417928346035
8	word	english	nonword	0.437054508212616
8	word	english	word	0.389253504592869
8	nonword	dutch	nonword	0.528344962623957
8	word	english	word	0.336276650665227
8	word	english	word	0.360913594922963
8	nonword	dutch	nonword	0.39887404881199
8	nonword	english	nonword	0.286462111652756
8	word	english	word	0.23526152668517
8	word	english	word	0.272184864056616
8	nonword	dutch	nonword	0.433986542614226
8	nonword	dutch	nonword	0.299033544709328
8	word	english	word	0.282786002309769
8	nonword	english	nonword	0.407836499694348
8	word	english	nonword	0.400052853931837
8	nonword	english	nonword	0.575531377469124
8	nonword	dutch	nonword	0.41772326711591
8	nonword	english	nonword	0.418701582217497
8	nonword	english	nonword	0.43612121143274
8	nonword	dutch	nonword	0.236772937679524
8	word	english	word	0.285376920318396
8	word	dutch	word	0.250929602950244
8	word	english	word	0.343787651374288
8	word	dutch	word	0.290463141062606
8	nonword	dutch	nonword	0.33790507332244
8	nonword	english	nonword	0.26401014574254
8	word	dutch	word	0.236362047932183
8	word	english	word	0.271793553248266
8	nonword	dutch	nonword	0.385313161096845
8	nonword	english	word	0.329719492629287
8	word	english	word	0.221931828768244
8	nonword	english	nonword	0.442297287005886
8	word	dutch	word	0.278304811667027
8	nonword	english	nonword	0.252431020801522
